CustomerID,Gender,Age,City,TenureMonths,ContractType,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
CUST01866,Female,20,Mumbai,42,One Year,DSL,No,Yes,No,No,No,Credit Card,100.93,4367.03,2,0
CUST01867,Male,60,Delhi,27,One Year,DSL,No,Yes,No,No,Yes,Bank Transfer,94.62,2502.87,0,0
CUST01868,Female,61,Kolkata,1,Month-to-Month,DSL,No,No,Yes,Yes,No,Bank Transfer,50.17,102.32,1,1
CUST01869,Female,28,Ahmedabad,9,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Credit Card,106.76,960.47,3,0
CUST01870,Male,38,Mumbai,3,Two Year,DSL,No,No,Yes,No,Yes,Credit Card,79.61,246.56,1,1
CUST01871,Female,28,Hyderabad,6,Month-to-Month,DSL,No,No,No,Yes,Yes,Bank Transfer,79.77,573.82,2,1
CUST01872,Male,41,Delhi,56,One Year,Fiber Optic,Yes,No,No,No,Yes,Bank Transfer,98.78,5582.35,2,0
CUST01873,Female,40,Mumbai,1,Month-to-Month,DSL,No,No,No,Yes,Yes,Electronic Check,55.95,55.95,1,1
CUST01874,Male,56,Delhi,5,Month-to-Month,DSL,Yes,No,Yes,Yes,No,Electronic Check,56.51,112.24,2,0
CUST01875,Female,64,Mumbai,8,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Electronic Check,93.76,886.17,2,0
CUST01876,Male,65,Chennai,23,One Year,Fiber Optic,Yes,No,Yes,No,Yes,Electronic Check,53.7,1389.06,3,0
CUST01877,Female,36,Hyderabad,18,Month-to-Month,DSL,No,No,No,No,No,Electronic Check,94.52,1567.16,2,1
CUST01878,Male,41,Mumbai,5,Two Year,Fiber Optic,Yes,Yes,Yes,No,Yes,Electronic Check,89.94,373.49,1,0
CUST01879,Male,19,Mumbai,4,Month-to-Month,DSL,Yes,No,Yes,Yes,No,Bank Transfer,105.54,335.1,2,1
CUST01880,Female,32,Kolkata,6,Month-to-Month,DSL,No,No,No,Yes,No,Credit Card,109.81,833.84,1,1
CUST01881,Female,59,Mumbai,16,One Year,DSL,No,No,Yes,No,Yes,Electronic Check,86.44,1264.95,1,0
CUST01882,Male,69,Hyderabad,7,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Bank Transfer,89.52,493.26,0,0
CUST01883,Male,26,Delhi,70,One Year,DSL,Yes,Yes,No,No,No,Bank Transfer,73.26,5000.94,2,0
CUST01884,Female,36,Hyderabad,14,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,54.3,852.15,3,0
CUST01885,Female,44,Delhi,1,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Credit Card,61.03,216.24,2,0
CUST01886,Female,49,Mumbai,31,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,80.51,2453.16,0,0
CUST01887,Male,32,Delhi,9,Two Year,DSL,No,Yes,No,No,Yes,Credit Card,86.75,635.18,1,0
CUST01888,Female,51,Delhi,25,Month-to-Month,DSL,No,No,No,No,No,Credit Card,58.32,1492.29,2,0
CUST01889,Male,37,Bangalore,7,Two Year,Fiber Optic,Yes,No,No,No,Yes,Credit Card,81.17,452.16,2,0
CUST01890,Male,44,Chennai,20,Month-to-Month,Fiber Optic,No,Yes,Yes,No,No,Credit Card,102.48,1875.26,3,1
CUST01891,Female,53,Delhi,35,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,93.2,3416.49,2,0
CUST01892,Female,45,Mumbai,63,One Year,Fiber Optic,No,No,Yes,No,No,Credit Card,64.62,4219.4,1,0
CUST01893,Female,38,Hyderabad,7,Month-to-Month,Fiber Optic,No,No,Yes,Yes,No,Credit Card,73.56,705.28,1,1
CUST01894,Male,43,Hyderabad,9,Month-to-Month,DSL,No,No,Yes,No,Yes,Electronic Check,104.3,928.3,2,1
CUST01895,Male,43,Ahmedabad,14,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Bank Transfer,55.6,696,4,1
CUST01896,Male,39,Hyderabad,62,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Mailed Check,85.93,5435.57,0,1
CUST01897,Female,41,Bangalore,55,Month-to-Month,DSL,No,No,Yes,No,Yes,Bank Transfer,84.77,4534.55,1,0
CUST01898,Male,68,Hyderabad,2,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,66.83,66.83,2,0
CUST01899,Male,53,Ahmedabad,3,Two Year,DSL,No,No,Yes,No,No,Electronic Check,65.49,98.74,2,1
CUST01900,Male,40,Pune,16,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,Yes,Electronic Check,129.8,2257.45,5,1
CUST01901,Female,55,Delhi,2,Month-to-Month,Fiber Optic,No,No,No,No,No,Credit Card,67.01,225.95,2,0
CUST01902,Male,39,Delhi,10,One Year,DSL,No,Yes,Yes,No,Yes,Electronic Check,56.21,415.58,2,0
CUST01903,Female,62,Delhi,3,Two Year,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,88.76,103.42,1,0
CUST01904,Male,50,Hyderabad,24,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,68.68,1785.45,0,0
CUST01905,Female,43,Kolkata,71,Month-to-Month,DSL,No,Yes,Yes,No,No,Electronic Check,80.21,5815.82,1,1
CUST01906,Male,51,Hyderabad,72,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Electronic Check,135.8,9846,1,0
CUST01907,Female,21,Mumbai,11,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,104.2,1024.64,3,1
CUST01908,Female,28,Kolkata,21,Month-to-Month,Fiber Optic,No,Yes,No,Yes,Yes,Electronic Check,72.93,1523.64,0,0
CUST01909,Male,27,Kolkata,46,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,79.5,3698.09,8,1
CUST01910,Female,47,Delhi,2,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Electronic Check,51.34,275.54,3,1
CUST01911,Male,70,Chennai,28,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,104.95,2806.37,2,0
CUST01912,Female,78,Bangalore,12,Month-to-Month,DSL,No,No,No,No,Yes,Bank Transfer,67.85,820.38,1,1
CUST01913,Female,54,Pune,5,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Electronic Check,92.92,327.7,2,1
CUST01914,Male,52,Pune,12,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,125.04,1478.02,3,1
CUST01915,Male,18,Hyderabad,1,Two Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Bank Transfer,88.81,88.81,2,0
CUST01916,Male,36,Chennai,28,Two Year,Fiber Optic,No,Yes,No,Yes,No,Electronic Check,56.61,1719.55,3,0
CUST01917,Male,33,Pune,6,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Mailed Check,91.84,452.93,0,0
CUST01918,Male,35,Hyderabad,8,Month-to-Month,DSL,No,Yes,No,No,No,Credit Card,84.14,639.96,1,0
CUST01919,Male,42,Delhi,3,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,90.34,234.14,1,0
CUST01920,Male,37,Kolkata,47,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,Yes,Mailed Check,110.73,5350.83,2,0
CUST01921,Female,18,Delhi,16,Month-to-Month,Fiber Optic,No,Yes,Yes,No,Yes,Electronic Check,62.85,1108.72,2,0
CUST01922,Male,56,Bangalore,20,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,61.3,1049.03,4,1
CUST01923,Male,28,Pune,20,Two Year,DSL,Yes,No,No,No,Yes,Electronic Check,82.21,1471.03,3,0
CUST01924,Female,48,Kolkata,12,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,91.45,1117.88,2,1
CUST01925,Male,76,Bangalore,5,One Year,Fiber Optic,No,No,No,No,Yes,Electronic Check,56.29,252.54,2,0
CUST01926,Male,31,Delhi,32,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,Credit Card,55.84,1697.11,1,0
CUST01927,Male,18,Bangalore,3,Two Year,DSL,No,No,No,Yes,Yes,Electronic Check,76.53,346.64,0,1
CUST01928,Female,40,Delhi,2,Two Year,DSL,No,No,No,No,Yes,Bank Transfer,70.53,70.53,3,0
CUST01929,Female,61,Mumbai,29,Two Year,DSL,No,No,No,No,Yes,Electronic Check,45.79,1517.53,2,0
CUST01930,Male,74,Kolkata,5,Month-to-Month,DSL,No,No,No,Yes,No,Electronic Check,78.38,201.54,0,0
CUST01931,Female,26,Delhi,8,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Credit Card,140.68,972.73,2,0
CUST01932,Female,52,Bangalore,15,One Year,DSL,No,No,No,Yes,No,Bank Transfer,84.16,1186.93,3,0
CUST01933,Female,38,Bangalore,14,Month-to-Month,DSL,Yes,No,No,No,No,Bank Transfer,71.44,1003.82,3,0
CUST01934,Female,43,Ahmedabad,29,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,127.31,3578.44,2,1
CUST01935,Female,80,Bangalore,23,Month-to-Month,DSL,No,No,No,Yes,Yes,Bank Transfer,54.9,1357.19,3,1
CUST01936,Male,22,Mumbai,24,Two Year,DSL,Yes,No,No,No,Yes,Credit Card,62.1,1433.42,3,0
CUST01937,Male,48,Mumbai,30,Two Year,Fiber Optic,Yes,No,Yes,No,No,Electronic Check,90.02,2516.02,1,0
CUST01938,Male,52,Hyderabad,8,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Mailed Check,97.91,934.37,2,0
CUST01939,Female,61,Hyderabad,9,Two Year,Fiber Optic,No,No,No,No,Yes,Credit Card,122.23,1277.62,1,0
CUST01940,Female,46,Bangalore,13,One Year,Fiber Optic,No,Yes,Yes,No,Yes,Bank Transfer,78.63,1069.62,1,0
CUST01941,Female,49,Bangalore,8,Two Year,DSL,No,Yes,No,No,No,Mailed Check,39.56,439.09,1,0
CUST01942,Female,39,Mumbai,72,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,104.15,7347.24,1,1
CUST01943,Male,49,Hyderabad,40,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Electronic Check,71.75,2777.53,2,1
CUST01944,Female,39,Hyderabad,4,Month-to-Month,Fiber Optic,No,Yes,No,No,No,Mailed Check,86.49,276.05,0,1
CUST01945,Female,54,Mumbai,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,77.16,261.46,1,1
CUST01946,Female,39,Mumbai,1,One Year,Fiber Optic,Yes,No,No,Yes,No,Credit Card,140.81,145.7,5,0
CUST01947,Female,50,Mumbai,6,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,100.71,407.23,2,0
CUST01948,Female,44,Mumbai,2,Two Year,Fiber Optic,No,No,Yes,Yes,No,Electronic Check,83.47,119.01,1,0
CUST01949,Male,61,Hyderabad,18,Month-to-Month,DSL,No,No,No,No,Yes,Bank Transfer,80.85,1258.4,2,1
CUST01950,Female,44,Delhi,46,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,Credit Card,140.34,6350.76,1,0
CUST01951,Male,18,Delhi,32,Month-to-Month,DSL,Yes,No,Yes,No,No,Bank Transfer,97.26,3094.2,3,0
CUST01952,Female,63,Mumbai,5,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Bank Transfer,67.38,266.26,1,0
CUST01953,Female,31,Ahmedabad,12,Month-to-Month,Fiber Optic,No,Yes,No,No,No,Electronic Check,125.1,1314.29,1,1
CUST01954,Male,35,Pune,17,One Year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Credit Card,128.54,2031.71,3,0
CUST01955,Female,36,Delhi,39,Month-to-Month,DSL,No,Yes,No,No,No,Bank Transfer,88.35,3466,2,1
CUST01956,Male,65,Delhi,43,One Year,DSL,No,Yes,No,Yes,No,Bank Transfer,86.01,3776.67,2,0
CUST01957,Male,18,Delhi,57,One Year,Fiber Optic,No,Yes,No,Yes,No,Credit Card,92.12,5212.66,2,0
CUST01958,Male,80,Hyderabad,17,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,No,Credit Card,110.39,1969.22,0,1
CUST01959,Female,60,Mumbai,28,One Year,DSL,No,Yes,No,No,Yes,Credit Card,91.63,2430.97,0,0
CUST01960,Female,48,Chennai,2,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,43.74,43.74,1,0
CUST01961,Female,44,Hyderabad,19,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,75.42,1568.76,3,0
CUST01962,Male,49,Pune,6,Month-to-Month,DSL,No,Yes,No,No,No,Bank Transfer,53.59,257.23,3,0
CUST01963,Female,52,Mumbai,13,Two Year,Fiber Optic,No,Yes,Yes,No,Yes,Electronic Check,115.7,1477,1,0
CUST01964,Female,54,Kolkata,24,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Mailed Check,113.88,2912.15,1,0
CUST01965,Male,53,Kolkata,7,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Bank Transfer,93.02,620.78,1,1
CUST01966,Male,46,Mumbai,1,Two Year,DSL,No,No,Yes,No,No,Electronic Check,88.04,88.04,0,0
CUST01967,Male,42,Bangalore,1,Month-to-Month,Fiber Optic,No,No,No,No,No,Electronic Check,117.23,292.42,3,1
CUST01968,Female,42,Mumbai,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,103.95,103.95,1,1
CUST01969,Female,42,Delhi,1,Two Year,DSL,Yes,Yes,Yes,Yes,No,Bank Transfer,40.84,105.75,4,0
CUST01970,Female,62,Delhi,2,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,68.08,68.08,5,0
CUST01971,Male,53,Hyderabad,6,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,116.31,686.02,1,1
CUST01972,Female,18,Bangalore,6,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Electronic Check,70.88,444.19,4,0
CUST01973,Male,54,Ahmedabad,72,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,56.61,4039.3,3,0
CUST01974,Male,47,Mumbai,8,One Year,DSL,No,Yes,No,No,No,Electronic Check,69.33,664.39,3,1
CUST01975,Female,44,Ahmedabad,3,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,95.6,459.08,0,1
CUST01976,Male,39,Delhi,18,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Electronic Check,96.92,1579.12,4,1
CUST01977,Female,61,Kolkata,46,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,96.85,4575.2,6,0
CUST01978,Male,59,Delhi,27,Two Year,DSL,No,No,No,Yes,No,Electronic Check,63.15,1556.52,1,0
CUST01979,Female,33,Mumbai,8,Two Year,Fiber Optic,No,No,No,No,Yes,Bank Transfer,65.52,356.27,3,0
CUST01980,Male,51,Pune,19,Two Year,DSL,Yes,Yes,No,No,No,Credit Card,94.15,1971.18,0,0
CUST01981,Female,30,Delhi,30,Two Year,Fiber Optic,Yes,No,No,Yes,Yes,Mailed Check,72.83,2180.62,1,0
CUST01982,Male,24,Chennai,31,One Year,Fiber Optic,No,No,Yes,No,No,Electronic Check,103.64,3073.88,3,0
CUST01983,Male,35,Hyderabad,26,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,Electronic Check,65.54,1732.02,2,0
CUST01984,Female,57,Bangalore,49,One Year,Fiber Optic,Yes,No,Yes,Yes,No,Electronic Check,91.52,4389.77,4,0
CUST01985,Male,59,Hyderabad,48,One Year,Fiber Optic,No,No,Yes,No,Yes,Mailed Check,134.25,6429.72,1,0
CUST01986,Female,52,Kolkata,20,Month-to-Month,DSL,No,No,No,No,Yes,Credit Card,109.68,2243.46,1,1
CUST01987,Female,55,Mumbai,13,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,Credit Card,84.92,1251.67,5,1
CUST01988,Male,52,Chennai,24,Two Year,Fiber Optic,No,No,Yes,No,No,Electronic Check,59.41,1227.07,1,0
CUST01989,Male,35,Pune,40,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,62.01,2366.06,0,1
CUST01990,Female,51,Mumbai,1,Month-to-Month,DSL,No,No,No,Yes,Yes,Credit Card,62.91,62.91,2,0
CUST01991,Female,57,Mumbai,72,One Year,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,110.65,7805.64,1,1
CUST01992,Female,56,Chennai,4,One Year,DSL,Yes,No,No,No,No,Bank Transfer,74.73,477.23,5,0
CUST01993,Female,62,Bangalore,15,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,93.79,1581.28,2,0
CUST01994,Female,55,Bangalore,49,Two Year,Fiber Optic,No,No,Yes,No,No,Bank Transfer,104.24,5207.48,5,0
CUST01995,Male,50,Mumbai,6,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Bank Transfer,74.87,506.45,4,1
CUST01996,Female,61,Hyderabad,15,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Mailed Check,94.9,1562.69,2,0
CUST01997,Female,44,Mumbai,3,Month-to-Month,Fiber Optic,No,No,No,No,No,Bank Transfer,129.12,210.72,1,0
CUST01998,Male,31,Bangalore,12,One Year,DSL,No,No,Yes,No,Yes,Electronic Check,81.89,830.47,2,0
CUST01999,Male,42,Kolkata,4,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,94.44,304.61,2,0
CUST02000,Male,33,Delhi,10,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,85.33,986.3,4,0
CUST02001,Male,34,Bangalore,11,Two Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Electronic Check,95.56,1040.05,1,0
CUST02002,Female,42,Ahmedabad,72,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Bank Transfer,134.46,9682.55,0,1
CUST02003,Male,33,Chennai,72,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,82.03,5797.87,4,0
CUST02004,Male,40,Pune,2,One Year,DSL,Yes,No,No,No,Yes,Electronic Check,76.48,212.31,1,0
CUST02005,Male,18,Bangalore,31,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,84.42,2772.16,4,0
CUST02006,Female,48,Kolkata,1,Two Year,DSL,No,Yes,No,Yes,No,Credit Card,91.62,91.62,1,0
CUST02007,Female,45,Mumbai,1,One Year,Fiber Optic,No,Yes,Yes,No,Yes,Electronic Check,63.17,110.84,5,0
CUST02008,Male,32,Mumbai,2,Two Year,Fiber Optic,No,Yes,No,Yes,Yes,Bank Transfer,85.58,103.94,1,1
CUST02009,Male,54,Delhi,72,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,77.62,5705.73,1,0
CUST02010,Female,59,Bangalore,67,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,102.48,6856.14,0,0
CUST02011,Female,20,Pune,5,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Credit Card,111.32,492.39,1,0
CUST02012,Male,33,Bangalore,4,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Mailed Check,98.03,360.14,4,0
CUST02013,Male,33,Chennai,6,One Year,DSL,Yes,Yes,No,Yes,No,Bank Transfer,57.98,184.37,3,0
CUST02014,Male,30,Chennai,17,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,129.98,2356.11,3,0
CUST02015,Male,57,Hyderabad,20,Month-to-Month,DSL,No,No,No,Yes,Yes,Electronic Check,86.03,1903.83,2,1
CUST02016,Female,42,Bangalore,6,Month-to-Month,DSL,Yes,Yes,Yes,Yes,Yes,Mailed Check,100.07,591.39,3,1
CUST02017,Female,41,Hyderabad,33,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,59.32,1846.09,2,0
CUST02018,Female,18,Bangalore,8,Month-to-Month,Fiber Optic,Yes,No,No,Yes,No,Mailed Check,109.97,945.62,1,0
CUST02019,Female,54,Mumbai,61,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,89.99,5470.34,5,0
CUST02020,Male,26,Ahmedabad,25,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,86.89,2073.17,1,0
CUST02021,Female,45,Mumbai,13,Month-to-Month,DSL,No,No,No,Yes,Yes,Electronic Check,96.86,1074.55,1,0
CUST02022,Female,49,Mumbai,37,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Credit Card,52.23,2088.39,1,0
CUST02023,Male,65,Pune,40,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,Electronic Check,106.14,4364.29,0,0
CUST02024,Male,25,Delhi,8,Month-to-Month,DSL,Yes,No,Yes,Yes,Yes,Mailed Check,82.95,795.2,2,0
CUST02025,Female,18,Chennai,9,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Electronic Check,100.58,881.16,6,1
CUST02026,Male,47,Delhi,65,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Electronic Check,109.33,7207.75,2,0
CUST02027,Male,72,Bangalore,4,One Year,Fiber Optic,No,No,No,No,Yes,Electronic Check,67.22,301.37,2,1
CUST02028,Female,63,Delhi,1,Two Year,DSL,No,No,Yes,No,Yes,Electronic Check,79.14,79.14,2,0
CUST02029,Female,48,Bangalore,14,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Bank Transfer,82.56,1292.94,2,1
CUST02030,Male,37,Bangalore,38,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Credit Card,93.14,3738.82,5,0
CUST02031,Female,57,Kolkata,35,Two Year,Fiber Optic,No,No,Yes,Yes,Yes,Bank Transfer,74.08,2752.51,0,0
CUST02032,Male,30,Hyderabad,60,Month-to-Month,DSL,No,Yes,No,Yes,No,Electronic Check,73.18,4501.28,1,0
CUST02033,Female,52,Ahmedabad,18,One Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Mailed Check,108.56,2053.08,2,0
CUST02034,Female,52,Mumbai,2,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,128.29,316.68,3,1
CUST02035,Female,60,Hyderabad,21,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Mailed Check,95.99,2157.24,1,1
CUST02036,Male,80,Hyderabad,36,One Year,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,81.41,2927.99,1,1
CUST02037,Female,50,Ahmedabad,2,Month-to-Month,DSL,No,No,No,No,Yes,Bank Transfer,74.16,74.16,3,0
CUST02038,Female,37,Mumbai,4,Month-to-Month,DSL,No,No,No,No,No,Credit Card,88.22,460.1,4,1
CUST02039,Male,44,Hyderabad,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,64.27,232.07,1,1
CUST02040,Male,18,Pune,21,Month-to-Month,Fiber Optic,No,Yes,Yes,No,Yes,Electronic Check,89.7,1820.24,3,0
CUST02041,Male,34,Delhi,52,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,79.4,4241.99,2,0
CUST02042,Male,38,Pune,26,One Year,Fiber Optic,No,No,Yes,Yes,No,Electronic Check,78.75,1956.99,0,0
CUST02043,Female,37,Mumbai,72,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,54.64,4111.12,2,0
CUST02044,Male,47,Kolkata,1,One Year,Fiber Optic,No,Yes,Yes,Yes,Yes,Bank Transfer,64.78,138.16,2,0
CUST02045,Male,32,Ahmedabad,55,Month-to-Month,DSL,No,Yes,No,No,Yes,Bank Transfer,64.68,3585.11,1,0
CUST02046,Female,61,Chennai,40,Two Year,Fiber Optic,Yes,No,No,Yes,No,Mailed Check,50.76,2142.35,1,0
CUST02047,Male,45,Bangalore,9,One Year,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,105.1,1071.19,3,0
CUST02048,Female,44,Mumbai,72,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,52.31,3923.27,1,1
CUST02049,Male,40,Ahmedabad,8,Two Year,DSL,Yes,No,No,Yes,Yes,Electronic Check,59.78,638.69,2,0
CUST02050,Female,47,Bangalore,52,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,58.85,2881.28,3,0
CUST02051,Female,57,Mumbai,51,One Year,DSL,Yes,No,Yes,Yes,Yes,Mailed Check,84.13,4139.79,2,0
CUST02052,Female,31,Chennai,34,Month-to-Month,DSL,No,No,No,Yes,No,Mailed Check,99.52,3514.1,0,0
CUST02053,Male,35,Bangalore,19,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,No,Mailed Check,109.63,2261.39,3,0
CUST02054,Female,40,Mumbai,3,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,70.18,133.61,1,0
CUST02055,Male,24,Delhi,18,Month-to-Month,DSL,No,No,No,Yes,No,Mailed Check,86.84,1366.56,1,0
CUST02056,Male,32,Mumbai,10,One Year,DSL,No,No,No,Yes,Yes,Credit Card,42.1,350.08,1,0
CUST02057,Male,37,Hyderabad,37,One Year,Fiber Optic,No,Yes,Yes,No,Yes,Mailed Check,63.18,2290.81,2,0
CUST02058,Female,58,Chennai,34,Two Year,DSL,No,Yes,No,Yes,Yes,Bank Transfer,41.98,1531.73,1,0
CUST02059,Male,48,Hyderabad,57,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,46.87,2490.62,0,0
CUST02060,Female,47,Kolkata,1,One Year,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,75.7,75.7,3,1
CUST02061,Male,57,Pune,39,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,100.42,4073.97,0,0
CUST02062,Male,42,Chennai,66,One Year,Fiber Optic,No,Yes,Yes,Yes,Yes,Bank Transfer,62.44,3982.97,3,0
CUST02063,Female,50,Mumbai,37,One Year,DSL,Yes,No,No,No,Yes,Bank Transfer,105.46,4005.72,1,0
